user_id,date,day_total,running_total
9325,2015-04-03,77,77
9325,2015-04-09,129,206
9325,2015-04-15,42,248
9325,2015-04-16,42,290
9326,2015-04-20,50,50
9326,2015-04-24,60,110
9328,2015-03-29,45,45
9328,2015-04-09,29,74
9328,2015-04-16,38,112
9328,2015-04-20,30,142
9329,2015-03-04,61,61
9329,2015-04-22,69,130
9331,2015-03-21,55,55
9333,2015-04-19,71,71
9333,2015-04-22,111,182
9333,2015-04-28,73,255
9334,2015-03-14,77,77
9335,2015-03-20,45,45
9336,2015-03-05,40,40
9336,2015-03-06,88,128
9338,2015-04-26,114,114
9339,2015-03-19,46,46
9340,2015-04-02,65,65
9340,2015-04-16,69,134
9341,2015-04-15,55,55
9341,2015-04-24,74,129
9342,2015-04-27,97,97
9343,2015-04-21,22,22
9343,2015-04-23,53,75
9344,2015-03-25,18,18
9346,2015-04-21,45,45
9347,2015-03-06,104,104
9347,2015-03-12,56,160
9347,2015-03-15,49,209
9348,2015-03-07,34,34
9348,2015-04-20,87,121
9349,2015-03-03,33,33
9349,2015-04-08,31,64
9349,2015-04-15,69,133
9350,2015-03-30,43,43
9352,2015-03-31,26,26
9353,2015-04-30,62,62
9354,2015-03-11,63,63
9354,2015-04-24,60,123
9355,2015-04-03,29,29
9355,2015-04-21,47,76
9358,2015-03-24,38,38
9359,2015-04-06,32,32
9360,2015-04-18,77,77
9361,2015-03-01,72,72
9361,2015-04-28,82,154
9364,2015-03-20,68,68
9366,2015-03-11,59,59
9366,2015-04-23,43,102
9367,2015-03-21,30,30
9367,2015-04-14,45,75
9369,2015-03-12,21,21
9369,2015-04-24,53,74
9369,2015-04-27,84,158
9372,2015-04-15,65,65
9373,2015-04-25,80,80
9375,2015-03-01,72,72
9375,2015-03-06,95,167
9375,2015-03-20,52,219
9376,2015-03-20,74,74
9376,2015-04-09,63,137
9376,2015-04-17,30,167
9377,2015-04-05,91,91
9378,2015-04-03,96,96
9380,2015-03-28,37,37
9381,2015-03-13,65,65
9382,2015-04-23,101,101
9383,2015-04-05,76,76
9383,2015-04-12,76,152
9385,2015-04-19,117,117
9385,2015-04-23,47,164
9386,2015-04-08,66,66
9386,2015-04-12,78,144
9387,2015-04-16,62,62
9390,2015-04-01,108,108
9390,2015-04-02,31,139
9392,2015-03-18,81,81
9393,2015-03-05,65,65
9393,2015-03-16,30,95
9394,2015-03-17,53,53
9394,2015-03-22,39,92
9394,2015-04-03,57,149
9398,2015-03-16,56,56
9398,2015-03-17,94,150
9399,2015-03-17,97,97
9399,2015-04-13,82,179
9400,2015-04-06,18,18
9401,2015-04-27,69,69
9402,2015-04-13,84,84
9402,2015-04-17,45,129
9402,2015-04-22,80,209
9403,2015-04-15,33,33
9403,2015-04-23,92,125
9406,2015-04-10,51,51
9407,2015-03-30,100,100
9407,2015-04-05,57,157
9408,2015-04-04,85,85
9408,2015-04-10,47,132
9408,2015-04-11,73,205
9408,2015-04-20,105,310
9409,2015-03-15,97,97
9409,2015-04-21,37,134
9410,2015-04-25,91,91
9411,2015-04-02,18,18
9412,2015-04-27,107,107
9413,2015-04-22,97,97
9414,2015-03-12,50,50
9415,2015-03-25,55,55
9417,2015-04-08,23,23
9418,2015-03-12,45,45
9418,2015-03-23,33,78
9419,2015-03-22,118,118
9420,2015-03-02,27,27
9420,2015-03-24,51,78
9420,2015-04-12,80,158
9421,2015-04-01,42,42
9423,2015-04-02,68,68
9426,2015-04-10,93,93
9427,2015-03-07,96,96
9427,2015-03-18,14,110
9429,2015-03-15,60,60
9429,2015-03-20,35,95
9430,2015-04-12,36,36
9431,2015-04-15,139,139
9431,2015-04-29,48,187
9433,2015-03-21,43,43
9433,2015-04-06,29,72
9433,2015-04-10,28,100
9434,2015-03-02,24,24
9434,2015-04-18,97,121
9438,2015-04-01,91,91
9439,2015-03-21,46,46
9439,2015-03-27,19,65
9439,2015-03-31,83,148
9440,2015-03-08,51,51
9440,2015-03-12,86,137
9440,2015-04-27,51,188
9441,2015-04-02,125,125
9441,2015-04-20,23,148
9441,2015-04-29,25,173
9443,2015-04-22,51,51
9444,2015-03-13,108,108
9444,2015-03-17,64,172
9445,2015-04-08,37,37
9450,2015-03-23,68,68
9450,2015-03-30,101,169
9450,2015-04-20,58,227
9450,2015-04-23,18,245
9450,2015-04-30,15,260
9452,2015-03-27,26,26
9452,2015-04-08,82,108
9453,2015-03-07,73,73
9453,2015-04-02,48,121
9455,2015-03-25,61,61
9456,2015-03-12,95,95
9456,2015-04-30,43,138
9457,2015-03-22,96,96
9457,2015-04-06,46,142
9457,2015-04-15,48,190
9458,2015-04-17,93,93
9460,2015-04-04,71,71
9460,2015-04-29,49,120
9461,2015-03-28,61,61
9461,2015-04-03,86,147
9462,2015-04-17,58,58
9463,2015-04-29,23,23
9464,2015-03-12,93,93
9466,2015-03-08,69,69
9466,2015-04-24,53,122
9469,2015-04-24,27,27
9469,2015-04-29,33,60
9470,2015-03-01,37,37
9470,2015-03-17,42,79
9471,2015-04-23,65,65
9472,2015-04-17,69,69
9472,2015-04-24,72,141
9472,2015-04-29,82,223
9473,2015-04-24,72,72
9474,2015-03-13,60,60
9475,2015-04-07,26,26
9476,2015-04-03,52,52
9476,2015-04-09,103,155
9476,2015-04-10,45,200
9480,2015-04-14,67,67
9480,2015-04-27,100,167
9481,2015-03-30,99,99
9482,2015-03-03,10,10
9482,2015-04-21,62,72
9482,2015-04-27,75,147
9485,2015-03-15,57,57
9486,2015-04-27,58,58
9487,2015-04-05,62,62
9489,2015-03-07,79,79
9489,2015-03-15,63,142
9489,2015-04-04,46,188
9489,2015-04-11,81,269
9491,2015-04-15,47,47
9492,2015-03-19,47,47
9494,2015-03-03,87,87
9494,2015-04-07,103,190
9495,2015-04-30,95,95
9496,2015-03-05,93,93
9496,2015-04-14,88,181
9497,2015-03-08,38,38
9497,2015-03-13,75,113
9498,2015-03-21,81,81
9498,2015-04-17,54,135
9499,2015-04-30,96,96
9505,2015-04-12,54,54
9505,2015-04-27,70,124
9506,2015-04-07,126,126
9509,2015-03-15,41,41
9511,2015-04-28,36,36
9512,2015-04-17,42,42
9515,2015-03-04,46,46
9515,2015-03-17,25,71
9515,2015-04-09,93,164
9517,2015-03-13,82,82
9517,2015-03-19,57,139
9519,2015-04-09,161,161
9520,2015-03-02,57,57
9520,2015-03-16,62,119
9520,2015-04-09,68,187
9520,2015-04-14,48,235
9522,2015-03-17,33,33
9524,2015-03-10,19,19
9524,2015-03-27,39,58
9527,2015-04-08,27,27
9527,2015-04-09,113,140
9531,2015-03-28,45,45
9531,2015-03-31,76,121
9532,2015-04-20,36,36
9534,2015-03-17,30,30
9538,2015-03-01,53,53
9538,2015-03-05,24,77
9539,2015-03-23,42,42
9539,2015-03-30,51,93
9539,2015-04-18,62,155
9541,2015-04-26,69,69
9543,2015-04-13,14,14
9544,2015-04-05,130,130
9545,2015-03-01,65,65
9545,2015-03-04,56,121
9545,2015-03-18,29,150
9545,2015-04-15,59,209
9547,2015-04-04,33,33
9549,2015-03-05,17,17
9549,2015-03-10,57,74
9549,2015-03-20,66,140
9550,2015-03-04,64,64
9551,2015-03-18,27,27
9551,2015-03-19,49,76
9552,2015-03-18,80,80
9552,2015-03-21,78,158
9552,2015-04-11,83,241
9552,2015-04-27,66,307
9553,2015-03-14,61,61
9554,2015-03-27,67,67
9555,2015-04-22,34,34
9556,2015-03-02,49,49
9560,2015-04-09,69,69
9560,2015-04-12,35,104
9560,2015-04-19,92,196
9562,2015-03-11,13,13
9563,2015-04-09,53,53
9563,2015-04-16,36,89
9564,2015-04-13,64,64
9565,2015-03-22,38,38
9566,2015-04-22,51,51
9567,2015-04-06,65,65
9569,2015-04-16,91,91
9571,2015-03-24,26,26
9571,2015-04-14,79,105
9572,2015-03-25,97,97
9572,2015-04-16,42,139
9573,2015-03-12,102,102
9573,2015-04-02,49,151
9574,2015-04-22,53,53
9575,2015-04-02,51,51
9577,2015-03-14,75,75
9578,2015-04-20,82,82
9578,2015-04-24,71,153
9579,2015-03-08,29,29
9579,2015-03-09,59,88
9579,2015-03-30,93,181
9579,2015-04-01,56,237
9580,2015-04-05,31,31
9582,2015-04-24,54,54
9583,2015-03-01,47,47
9583,2015-03-07,38,85
9583,2015-04-15,45,130
9584,2015-04-20,73,73
9585,2015-03-24,43,43
9585,2015-04-18,79,122
9585,2015-04-21,62,184
9585,2015-04-30,100,284
9588,2015-03-17,55,55
9589,2015-04-22,111,111
9590,2015-03-20,44,44
9592,2015-04-20,83,83
9593,2015-04-19,58,58
9594,2015-03-14,23,23
9594,2015-03-31,42,65
9594,2015-04-01,15,80
9594,2015-04-10,85,165
9595,2015-03-09,24,24
9596,2015-03-01,72,72
9596,2015-04-09,68,140
9596,2015-04-15,54,194
9597,2015-03-05,14,14
9597,2015-03-14,31,45
9600,2015-03-01,48,48
9600,2015-04-13,21,69
9601,2015-03-24,16,16
9602,2015-04-24,37,37
9603,2015-04-09,38,38
9604,2015-03-07,36,36
9605,2015-03-22,81,81
9605,2015-04-06,88,169
9606,2015-04-05,69,69
9607,2015-03-03,118,118
9610,2015-03-23,32,32
9610,2015-04-15,24,56
9611,2015-04-16,69,69
9612,2015-04-03,59,59
9612,2015-04-15,54,113
9613,2015-03-08,96,96
9614,2015-04-23,52,52
9615,2015-04-19,10,10
9616,2015-03-10,54,54
9617,2015-03-05,73,73
9619,2015-03-05,102,102
9619,2015-04-14,76,178
9619,2015-04-27,11,189
9620,2015-04-13,37,37
9621,2015-04-24,33,33
9622,2015-04-29,34,34
9623,2015-03-31,52,52
9623,2015-04-03,60,112
9623,2015-04-10,80,192
9624,2015-04-03,69,69
9624,2015-04-20,33,102
9625,2015-03-10,48,48
9625,2015-03-20,68,116
9625,2015-04-07,107,223
9625,2015-04-12,74,297
9625,2015-04-19,26,323
9625,2015-04-22,57,380
9626,2015-03-17,67,67
9627,2015-03-25,69,69
9627,2015-04-18,105,174
9628,2015-04-22,42,42
9631,2015-04-09,39,39
9636,2015-03-17,93,93
9636,2015-04-18,79,172
9637,2015-03-23,72,72
9637,2015-04-07,24,96
9638,2015-03-19,113,113
9638,2015-04-03,74,187
9640,2015-04-10,34,34
9640,2015-04-25,43,77
9641,2015-04-18,75,75
9644,2015-03-21,35,35
9645,2015-04-11,84,84
9646,2015-03-19,21,21
9648,2015-03-25,74,74
9648,2015-04-17,34,108
9649,2015-04-28,98,98
9650,2015-03-09,87,87
9650,2015-04-08,74,161
9652,2015-03-12,89,89
9652,2015-03-27,35,124
9653,2015-03-07,48,48
9656,2015-04-14,47,47
9656,2015-04-15,60,107
9657,2015-03-30,28,28
9657,2015-04-17,57,85
9658,2015-04-03,92,92
9659,2015-04-09,84,84
9659,2015-04-13,71,155
9660,2015-04-24,66,66
9661,2015-04-09,65,65
9661,2015-04-11,87,152
9661,2015-04-12,57,209
9661,2015-04-25,19,228
9662,2015-03-08,10,10
9663,2015-04-03,67,67
9664,2015-04-11,27,27
9665,2015-03-12,10,10
9665,2015-04-02,60,70
9665,2015-04-14,44,114
9665,2015-04-29,42,156
9666,2015-04-29,72,72
9667,2015-04-25,13,13
9670,2015-03-03,58,58
9672,2015-03-14,71,71
9673,2015-04-30,51,51
9675,2015-04-04,33,33
9676,2015-04-01,101,101
9676,2015-04-30,89,190
9677,2015-04-01,113,113
9677,2015-04-02,94,207
9680,2015-04-01,65,65
9680,2015-04-04,49,114
9681,2015-03-17,19,19
9682,2015-03-16,77,77
9685,2015-03-31,36,36
9686,2015-04-22,37,37
9688,2015-03-16,35,35
9688,2015-04-04,122,157
9688,2015-04-28,29,186
9688,2015-04-29,79,265
9689,2015-04-03,73,73
9692,2015-03-09,59,59
9693,2015-03-15,73,73
9693,2015-04-04,49,122
9693,2015-04-24,59,181
9694,2015-04-27,90,90
9695,2015-03-01,70,70
9695,2015-04-16,64,134
9695,2015-04-26,78,212
9697,2015-03-08,13,13
9697,2015-03-10,51,64
9698,2015-04-07,76,76
9699,2015-04-26,44,44
9701,2015-04-23,46,46
9702,2015-03-02,55,55
9703,2015-03-30,78,78
9703,2015-04-13,124,202
9703,2015-04-16,157,359
9703,2015-04-19,39,398
9705,2015-03-09,41,41
9705,2015-04-19,102,143
9707,2015-03-25,67,67
9708,2015-03-12,36,36
9708,2015-04-20,85,121
9710,2015-03-20,87,87
9710,2015-04-11,32,119
9710,2015-04-19,96,215
9711,2015-04-12,48,48
9712,2015-04-09,66,66
9712,2015-04-23,76,142
9713,2015-04-26,85,85
9714,2015-04-04,98,98
9714,2015-04-26,80,178
9715,2015-03-11,71,71
9715,2015-04-20,61,132
9716,2015-03-08,77,77
9716,2015-04-15,31,108
9717,2015-04-18,83,83
9718,2015-04-07,75,75
9719,2015-03-21,68,68
9720,2015-04-20,95,95
9722,2015-03-11,56,56
9722,2015-03-17,39,95
9724,2015-03-12,91,91
9727,2015-04-20,73,73
9728,2015-03-04,24,24
9728,2015-04-20,86,110
9729,2015-03-15,43,43
9730,2015-03-15,64,64
9730,2015-04-23,31,95
9731,2015-04-05,43,43
9732,2015-04-22,31,31
9732,2015-04-23,11,42
9732,2015-04-28,14,56
9733,2015-04-18,24,24
9735,2015-03-05,56,56
9735,2015-04-06,63,119
9735,2015-04-24,86,205
9736,2015-03-17,60,60
9736,2015-03-23,83,143
9736,2015-03-28,24,167
9740,2015-03-17,13,13
9743,2015-03-12,58,58
9744,2015-04-15,78,78
9744,2015-04-26,74,152
9745,2015-03-29,64,64
9745,2015-04-08,33,97
9747,2015-03-07,57,57
9747,2015-03-24,27,84
9747,2015-04-15,17,101
9748,2015-03-07,75,75
9748,2015-03-09,44,119
9748,2015-04-20,69,188
9749,2015-03-12,23,23
9749,2015-03-17,56,79
9751,2015-03-10,102,102
9751,2015-04-16,44,146
9751,2015-04-27,60,206
9751,2015-04-29,53,259
9752,2015-04-04,92,92
9753,2015-04-07,57,57
9755,2015-03-24,28,28
9757,2015-03-07,59,59
9760,2015-03-30,95,95
9760,2015-04-20,88,183
9760,2015-04-25,20,203
9762,2015-03-02,12,12
9762,2015-03-18,68,80
9762,2015-04-21,129,209
9763,2015-04-29,100,100
9764,2015-03-18,20,20
9765,2015-04-05,124,124
9766,2015-03-09,61,61
9766,2015-04-13,101,162
9767,2015-03-30,56,56
9768,2015-04-17,96,96
9769,2015-04-03,65,65
9770,2015-04-07,79,79
9770,2015-04-21,93,172
9771,2015-03-30,106,106
9772,2015-03-17,66,66
9774,2015-03-07,58,58
9775,2015-03-22,16,16
9775,2015-04-09,70,86
9775,2015-04-24,100,186
9776,2015-04-03,46,46
9776,2015-04-09,77,123
9777,2015-03-13,59,59
9777,2015-04-19,74,133
9779,2015-04-18,41,41
9779,2015-04-22,37,78
9780,2015-04-05,41,41
9781,2015-03-13,88,88
9782,2015-04-25,93,93
9782,2015-04-29,61,154
9784,2015-03-11,59,59
9785,2015-04-28,55,55
9786,2015-03-24,39,39
9786,2015-04-14,91,130
9788,2015-04-10,59,59
9790,2015-04-05,34,34
9791,2015-03-26,98,98
9791,2015-04-16,80,178
9791,2015-04-19,49,227
9795,2015-03-23,52,52
9796,2015-03-02,18,18
9796,2015-03-04,58,76
9797,2015-04-01,84,84
9798,2015-03-10,33,33
9798,2015-04-28,71,104
9800,2015-04-10,68,68
9801,2015-04-03,18,18
9804,2015-03-25,61,61
9805,2015-03-06,56,56
9805,2015-04-02,76,132
9805,2015-04-12,62,194
9807,2015-03-04,57,57
9807,2015-03-09,85,142
9808,2015-04-02,122,122
9810,2015-04-10,63,63
9813,2015-03-16,74,74
9813,2015-04-17,74,148
9814,2015-04-06,53,53
9814,2015-04-19,61,114
9816,2015-03-28,78,78
9816,2015-04-17,90,168
9816,2015-04-29,43,211
9817,2015-03-13,79,79
9817,2015-04-12,109,188
9817,2015-04-19,82,270
9820,2015-04-11,23,23
9820,2015-04-19,40,63
9820,2015-04-26,71,134
9823,2015-03-30,44,44
9824,2015-04-09,79,79
9827,2015-04-15,93,93
9828,2015-03-10,76,76
9828,2015-04-11,107,183
9829,2015-04-21,42,42
9831,2015-03-23,58,58
9833,2015-03-30,74,74
9834,2015-04-18,86,86
9835,2015-03-01,30,30
9835,2015-03-19,45,75
9836,2015-03-10,116,116
9836,2015-04-10,36,152
9836,2015-04-28,40,192
9837,2015-04-08,63,63
9838,2015-03-01,64,64
9838,2015-04-04,52,116
9838,2015-04-06,51,167
9839,2015-03-29,13,13
9841,2015-03-16,79,79
9841,2015-03-20,50,129
9841,2015-04-29,11,140
9842,2015-04-15,60,60
9843,2015-03-11,25,25
9843,2015-03-13,25,50
9843,2015-04-05,90,140
9843,2015-04-11,14,154
9844,2015-04-01,52,52
9847,2015-03-27,72,72
9847,2015-04-30,51,123
9848,2015-04-06,98,98
9849,2015-03-09,80,80
9854,2015-04-12,43,43
9855,2015-03-11,111,111
9856,2015-03-16,42,42
9857,2015-04-05,64,64
9858,2015-03-31,43,43
9858,2015-04-06,78,121
9858,2015-04-14,51,172
9860,2015-03-22,81,81
9860,2015-04-07,98,179
9860,2015-04-08,63,242
9860,2015-04-18,63,305
9861,2015-03-17,36,36
9862,2015-04-08,34,34
9862,2015-04-21,102,136
9863,2015-04-21,55,55
9863,2015-04-25,65,120
9865,2015-03-25,27,27
9865,2015-04-01,90,117
9867,2015-04-16,63,63
9869,2015-04-07,40,40
9869,2015-04-18,122,162
9869,2015-04-20,40,202
9870,2015-03-12,65,65
9871,2015-03-13,16,16
9876,2015-03-23,78,78
9876,2015-04-14,73,151
9876,2015-04-23,100,251
9877,2015-04-26,34,34
9880,2015-03-29,46,46
9881,2015-03-19,41,41
9881,2015-03-22,48,89
9881,2015-04-23,28,117
9884,2015-04-28,28,28
9886,2015-03-12,17,17
9886,2015-03-18,48,65
9887,2015-04-17,84,84
9888,2015-04-04,31,31
9888,2015-04-27,73,104
9890,2015-04-28,33,33
9891,2015-03-17,24,24
9893,2015-03-21,20,20
9893,2015-04-06,51,71
9895,2015-03-09,69,69
9895,2015-03-15,61,130
9895,2015-04-25,57,187
9896,2015-03-01,21,21
9898,2015-04-10,81,81
9899,2015-04-04,94,94
9899,2015-04-05,83,177
9900,2015-04-19,31,31
9901,2015-04-03,102,102
9903,2015-03-06,56,56
9903,2015-04-23,57,113
9904,2015-03-20,50,50
9904,2015-03-21,50,100
9905,2015-04-07,84,84
9905,2015-04-29,90,174
9906,2015-04-16,85,85
9907,2015-03-05,47,47
9909,2015-04-01,31,31
9910,2015-04-05,67,67
9910,2015-04-14,79,146
9912,2015-03-02,68,68
9912,2015-03-08,88,156
9913,2015-03-17,64,64
9913,2015-04-20,69,133
9915,2015-03-18,43,43
9916,2015-04-23,193,193
9917,2015-03-19,113,113
9917,2015-04-10,49,162
9920,2015-04-27,53,53
9923,2015-04-18,70,70
9924,2015-03-10,10,10
9925,2015-04-18,77,77
9928,2015-04-20,55,55
9930,2015-04-20,114,114
9930,2015-04-24,86,200
9931,2015-04-05,107,107
9933,2015-04-03,106,106
9933,2015-04-12,58,164
9933,2015-04-28,78,242
9934,2015-03-31,22,22
9937,2015-03-07,18,18
9937,2015-03-25,39,57
9938,2015-03-04,52,52
9940,2015-04-29,75,75
9941,2015-03-01,23,23
9942,2015-04-07,76,76
9946,2015-03-04,67,67
9947,2015-03-28,46,46
9949,2015-03-20,93,93
9952,2015-03-11,91,91
9954,2015-03-07,64,64
9955,2015-03-30,82,82
9955,2015-04-29,41,123
9956,2015-04-21,65,65
9957,2015-03-09,51,51
9958,2015-04-19,33,33
9959,2015-03-25,81,81
9959,2015-04-02,41,122
9963,2015-03-30,79,79
9964,2015-03-17,99,99
9964,2015-04-21,13,112
9965,2015-03-30,49,49
9965,2015-04-05,54,103
9965,2015-04-13,67,170
9967,2015-04-08,50,50
9967,2015-04-15,58,108
9968,2015-03-15,31,31
9968,2015-03-25,45,76
9968,2015-03-29,31,107
9969,2015-04-07,92,92
9971,2015-03-03,65,65
9971,2015-03-16,46,111
9971,2015-04-19,65,176
9972,2015-03-13,50,50
9972,2015-03-26,72,122
9972,2015-03-27,68,190
9972,2015-04-25,34,224
9973,2015-03-31,35,35
9973,2015-04-01,54,89
9973,2015-04-15,79,168
9974,2015-03-02,55,55
9974,2015-03-23,64,119
9974,2015-04-29,26,145
9975,2015-04-22,72,72
9976,2015-03-12,75,75
9976,2015-04-14,94,169
9976,2015-04-26,20,189
9977,2015-04-02,78,78
9977,2015-04-24,69,147
9978,2015-03-16,24,24
9979,2015-03-26,31,31
9979,2015-04-09,99,130
9980,2015-03-19,70,70
9981,2015-03-06,28,28
9981,2015-03-16,53,81
9981,2015-04-01,94,175
9981,2015-04-02,37,212
9981,2015-04-07,49,261
9981,2015-04-28,79,340
9982,2015-03-09,68,68
9984,2015-03-14,75,75
9984,2015-04-04,45,120
9987,2015-03-06,58,58
9987,2015-04-11,142,200
9988,2015-04-20,37,37
9989,2015-03-15,37,37
9989,2015-03-23,93,130
9990,2015-04-01,59,59
9990,2015-04-03,16,75
9991,2015-04-15,81,81
9991,2015-04-22,69,150
9991,2015-04-30,64,214
9992,2015-03-03,71,71
9992,2015-04-29,52,123
9993,2015-04-28,49,49
9994,2015-03-05,97,97
9994,2015-04-05,62,159
9995,2015-04-02,89,89
9999,2015-03-08,38,38
10001,2015-03-13,57,57
10001,2015-03-23,51,108
10001,2015-04-01,92,200
10002,2015-04-21,72,72
10003,2015-04-19,87,87
10004,2015-04-18,86,86
10005,2015-03-18,74,74
10005,2015-04-16,62,136
10005,2015-04-29,30,166
10006,2015-03-04,66,66
10009,2015-03-26,63,63
10009,2015-04-19,81,144
10009,2015-04-27,55,199
10010,2015-03-10,142,142
10011,2015-03-01,34,34
10011,2015-03-03,73,107
10011,2015-03-23,26,133
10014,2015-03-13,40,40
10015,2015-03-22,55,55
10015,2015-04-14,75,130
10017,2015-04-24,37,37
10018,2015-04-04,58,58
10018,2015-04-27,52,110
10022,2015-03-15,49,49
10023,2015-04-07,107,107
10023,2015-04-27,47,154
10024,2015-03-08,50,50
10025,2015-03-19,77,77
10025,2015-04-26,67,144
10026,2015-03-01,43,43
10026,2015-03-12,40,83
10026,2015-04-02,64,147
10026,2015-04-05,102,249
10027,2015-03-31,90,90
10027,2015-04-03,89,179
10028,2015-03-04,33,33
10028,2015-04-06,43,76
10029,2015-04-28,85,85
10030,2015-03-22,82,82
10030,2015-04-03,80,162
10032,2015-03-13,66,66
10033,2015-04-22,30,30
10034,2015-03-26,52,52
10035,2015-04-19,37,37
10036,2015-04-30,48,48
10037,2015-03-11,108,108
10038,2015-03-19,28,28
10039,2015-03-15,64,64
10039,2015-04-06,27,91
10039,2015-04-08,40,131
10041,2015-03-21,54,54
10042,2015-04-20,89,89
10044,2015-04-04,52,52
10046,2015-03-27,15,15
10046,2015-04-13,89,104
10047,2015-03-24,63,63
10047,2015-04-17,36,99
10053,2015-03-06,86,86
10053,2015-04-23,17,103
10054,2015-03-30,76,76
10054,2015-04-14,20,96
10054,2015-04-19,101,197
10055,2015-04-01,65,65
10056,2015-04-21,27,27
10057,2015-03-03,76,76
10058,2015-03-20,85,85
10059,2015-04-24,59,59
10059,2015-04-26,85,144
10060,2015-04-07,92,92
10064,2015-04-24,54,54
10066,2015-03-16,63,63
10067,2015-04-27,38,38
10068,2015-03-20,87,87
10068,2015-04-04,40,127
10068,2015-04-19,57,184
10069,2015-03-17,130,130
10069,2015-04-10,86,216
10070,2015-03-03,44,44
10071,2015-04-24,87,87
10072,2015-03-30,61,61
10073,2015-04-21,44,44
10074,2015-03-16,32,32
10074,2015-04-23,78,110
10074,2015-04-27,32,142
10075,2015-04-21,106,106
10076,2015-04-24,66,66
10081,2015-03-11,96,96
10083,2015-04-12,55,55
10084,2015-03-17,69,69
10084,2015-04-24,50,119
10085,2015-04-28,84,84
10085,2015-04-30,14,98
10087,2015-03-29,41,41
10092,2015-04-11,109,109
10093,2015-04-27,18,18
10094,2015-04-02,45,45
10094,2015-04-25,123,168
10095,2015-04-03,79,79
10097,2015-04-05,27,27
10097,2015-04-17,111,138
10100,2015-04-13,40,40
10101,2015-03-03,42,42
10101,2015-04-08,50,92
10101,2015-04-20,84,176
10102,2015-04-10,86,86
10103,2015-04-03,73,73
10104,2015-03-20,101,101
10105,2015-04-23,31,31
10106,2015-03-28,54,54
10106,2015-04-29,99,153
10109,2015-03-11,101,101
10109,2015-04-09,105,206
10109,2015-04-19,45,251
10111,2015-03-07,30,30
10111,2015-03-13,70,100
10111,2015-04-11,46,146
10111,2015-04-22,28,174
10112,2015-03-06,77,77
10113,2015-04-04,67,67
10114,2015-03-03,26,26
10114,2015-04-12,39,65
10115,2015-04-27,129,129
10116,2015-04-29,88,88
10119,2015-03-07,54,54
10119,2015-03-13,81,135
10120,2015-04-09,44,44
10121,2015-04-13,60,60
10122,2015-03-18,78,78
10123,2015-03-09,35,35
10124,2015-04-07,97,97
10125,2015-04-07,82,82
10125,2015-04-22,16,98
10126,2015-04-12,33,33
10126,2015-04-15,71,104
10126,2015-04-16,24,128
10127,2015-04-26,13,13
10128,2015-04-03,72,72
10128,2015-04-30,129,201
10129,2015-03-16,144,144
10130,2015-04-01,55,55
10131,2015-03-14,38,38
10132,2015-04-22,128,128
10133,2015-03-25,20,20
10133,2015-04-28,78,98
10134,2015-03-29,50,50
10134,2015-04-24,117,167
10136,2015-04-06,53,53
10136,2015-04-23,43,96
10137,2015-03-01,33,33
10137,2015-03-31,35,68
10137,2015-04-13,36,104
10138,2015-03-29,63,63
10139,2015-03-10,129,129
10139,2015-04-22,66,195
10140,2015-03-15,44,44
10141,2015-04-07,55,55
10142,2015-04-23,25,25
10143,2015-04-07,60,60
10144,2015-03-10,72,72
10145,2015-03-28,12,12
10146,2015-04-03,69,69
10146,2015-04-25,86,155
10147,2015-03-27,31,31
10149,2015-04-29,59,59
10150,2015-03-28,45,45
10152,2015-03-12,40,40
10152,2015-04-23,31,71
10155,2015-04-22,35,35
10156,2015-03-17,74,74
10156,2015-04-06,73,147
10157,2015-03-04,35,35
10157,2015-04-06,83,118
10158,2015-04-08,53,53
10160,2015-03-28,101,101
10161,2015-04-04,65,65
10161,2015-04-08,33,98
10162,2015-04-05,86,86
10164,2015-03-24,58,58
10164,2015-04-06,72,130
10165,2015-03-23,54,54
10165,2015-04-10,80,134
10166,2015-03-18,92,92
10166,2015-03-28,10,102
10166,2015-04-18,55,157
10166,2015-04-25,93,250
10166,2015-04-27,51,301
10167,2015-03-30,104,104
10167,2015-04-13,37,141
10168,2015-04-08,28,28
10171,2015-03-10,44,44
10171,2015-04-17,118,162
10172,2015-04-07,67,67
10172,2015-04-15,82,149
10174,2015-04-29,109,109
10175,2015-04-25,122,122
10176,2015-04-02,64,64
10178,2015-04-20,77,77
10180,2015-03-26,79,79
10181,2015-03-14,47,47
10182,2015-03-18,72,72
10182,2015-03-27,51,123
10184,2015-03-09,107,107
10185,2015-04-04,58,58
10186,2015-04-30,104,104
10188,2015-04-13,111,111
10188,2015-04-17,72,183
10189,2015-03-04,12,12
10189,2015-03-06,68,80
10191,2015-03-06,65,65
10192,2015-04-21,14,14
10194,2015-03-23,29,29
10196,2015-04-09,55,55
10198,2015-03-03,86,86
10200,2015-03-13,75,75
10200,2015-03-17,88,163
10201,2015-03-08,55,55
10202,2015-03-08,69,69
10202,2015-03-10,76,145
10204,2015-04-30,40,40
10206,2015-04-14,79,79
10207,2015-03-18,35,35
10207,2015-04-02,38,73
10208,2015-03-02,21,21
10208,2015-04-24,53,74
10209,2015-04-15,39,39
10210,2015-03-06,17,17
10211,2015-04-21,28,28
10212,2015-04-13,36,36
10220,2015-03-09,16,16
10221,2015-04-24,35,35
10223,2015-04-28,49,49
10223,2015-04-29,62,111
10224,2015-03-19,95,95
